year,st,fage,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2020,29,b) 1,6534,6577,36986,37836,12,0.158,2086,27.397,7919,285,7634,0.753,20.93,9441,5571,3870,14.724,24.952,-1522,-4.023,41.86,1569,1569,4564
2020,29,c) 2,5345,5424,37579,37940,270,4.598,1165,19.842,7023,1222,5801,3.221,18.511,7741,3879,3862,10.224,20.404,-718,-1.892,37.022,905,910,3295
2020,29,d) 3,4768,4861,37114,37265,240,4.675,786,15.31,6234,1379,4855,3.701,16.729,6493,3003,3490,8.059,17.424,-259,-0.695,33.458,585,585,2325
2020,29,e) 4,4539,4615,33883,35465,279,5.818,640,13.346,5020,928,4092,2.617,14.155,8046,4583,3463,12.923,22.687,-3026,-8.532,28.31,468,468,2472
2020,29,f) 5,4091,4201,35120,34881,257,5.923,533,12.284,6438,904,5534,2.592,18.457,6090,2479,3611,7.107,17.46,348,0.998,34.919,407,410,2055
2020,29,g) 6 to 10,14517,15400,173360,170548,803,5.067,1698,10.715,30375,16197,14178,9.497,17.81,25538,9379,16159,5.499,14.974,4837,2.836,29.948,1232,1241,7308
2020,29,h) 11 to 15,11714,12684,137741,139734,363,2.781,1098,8.413,14217,2784,11433,1.992,10.174,18203,5454,12749,3.903,13.027,-3986,-2.853,20.349,744,759,3791
2020,29,i) 16 to 20,9114,10611,150277,152646,327,3.007,854,7.853,14526,2400,12126,1.572,9.516,19249,5297,13952,3.47,12.61,-4723,-3.094,19.032,562,626,3941
2020,29,j) 21 to 25,7574,9626,164900,163302,337,3.436,703,7.167,20836,8509,12327,5.211,12.759,17309,4200,13109,2.572,10.599,3527,2.16,21.199,452,457,2084
2020,29,k) 26+,17128,24888,562656,568982,590,2.324,1579,6.221,46546,10884,35662,1.913,8.181,59432,14051,45381,2.469,10.445,-12886,-2.265,16.361,889,926,4918
2020,29,l) Left Censored,9809,31156,1155222,1154610,1055,3.359,1550,4.936,88090,19476,68614,1.687,7.629,87061,22014,65047,1.907,7.54,1029,0.089,15.081,296,354,3477
2020,30,a) 0,2312,2324,9000,4500,2324,200,X,X,9000,9000,X,200,200,X,X,X,X,X,9000,200,X,X,X,X
2020,30,b) 1,1656,1689,8223,8302,9,0.467,488,25.305,2179,250,1929,3.012,26.248,2236,1413,823,17.021,26.935,-57,-0.687,52.497,319,319,997
2020,30,c) 2,1479,1487,7317,7492,97,6.21,247,15.813,1412,240,1172,3.204,18.848,1765,919,846,12.267,23.56,-353,-4.712,37.696,169,169,681
2020,30,d) 3,1294,1309,7777,7877,62,4.498,201,14.581,1247,176,1071,2.234,15.832,1450,728,722,9.243,18.409,-203,-2.577,31.664,130,130,507
2020,30,e) 4,1208,1228,6942,6926,71,5.642,132,10.489,1115,207,908,2.989,16.099,1067,381,686,5.501,15.406,48,0.693,30.811,90,90,230
2020,30,f) 5,1094,1127,7231,7380,80,6.926,136,11.775,1176,243,933,3.293,15.935,1465,667,798,9.038,19.851,-289,-3.916,31.87,90,90,529
2020,30,g) 6 to 10,4016,4196,31293,31744,165,3.811,433,10,4165,850,3315,2.678,13.121,5014,1727,3287,5.44,15.795,-849,-2.675,26.241,287,288,1150
2020,30,h) 11 to 15,3826,3964,31273,31895,176,4.341,357,8.805,3439,668,2771,2.094,10.782,4689,2011,2678,6.305,14.702,-1250,-3.919,21.565,246,247,1624
2020,30,i) 16 to 20,2911,3107,27179,27462,102,3.193,276,8.641,2813,458,2355,1.668,10.243,3380,1553,1827,5.655,12.308,-567,-2.065,20.487,171,177,1158
2020,30,j) 21 to 25,2296,2660,33074,33228,103,3.804,199,7.349,3317,814,2503,2.45,9.983,3695,1048,2647,3.154,11.12,-378,-1.138,19.965,117,120,622
2020,30,k) 26+,4267,5507,81245,81008,151,2.692,354,6.312,6616,746,5870,0.921,8.167,6077,1711,4366,2.112,7.502,539,0.665,15.003,225,231,1178
2020,30,l) Left Censored,2385,5701,128110,129338,249,4.358,274,4.796,8579,2260,6319,1.747,6.633,10950,3077,7873,2.379,8.466,-2371,-1.833,13.266,61,68,371
2020,31,a) 0,2496,2531,12724,6362,2531,200,X,X,12724,12724,X,200,200,X,X,X,X,X,12724,200,X,X,X,X
2020,31,b) 1,1923,1928,11910,12051,D,D,443,20.619,2924,D,2908,D,24.264,3225,1935,1290,16.057,26.761,-301,-2.498,48.527,292,292,1578
2020,31,c) 2,1807,1863,15795,15719,80,4.04,314,15.859,2882,337,2545,2.144,18.334,2620,1485,1135,9.447,16.668,262,1.667,33.335,217,217,750
2020,31,d) 3,1704,1734,13042,12861,74,4.053,258,14.129,2604,248,2356,1.928,20.247,2207,1092,1115,8.491,17.16,397,3.087,34.321,182,182,932
2020,31,e) 4,1630,1702,13754,13767,83,4.729,189,10.769,2180,341,1839,2.477,15.836,2207,900,1307,6.538,16.032,-27,-0.196,31.671,123,127,555
2020,31,f) 5,1380,1425,10406,10684,55,3.744,143,9.735,1438,202,1236,1.891,13.46,1970,881,1089,8.246,18.44,-532,-4.98,26.92,100,103,555
2020,31,g) 6 to 10,5378,5731,62825,62446,197,3.33,568,9.6,8549,1010,7539,1.617,13.69,7735,2785,4950,4.46,12.387,814,1.304,24.773,384,391,1825
2020,31,h) 11 to 15,4654,4992,47529,48000,137,2.671,412,8.032,5855,851,5004,1.773,12.198,6764,2950,3814,6.146,14.092,-909,-1.894,24.396,270,271,1915
2020,31,i) 16 to 20,3555,4009,58933,57789,119,2.912,275,6.729,8048,850,7198,1.471,13.927,5918,1380,4538,2.388,10.241,2130,3.686,20.481,180,184,983
2020,31,j) 21 to 25,2853,3474,65130,65263,108,3.029,290,8.135,5140,1139,4001,1.745,7.876,5434,2131,3303,3.265,8.326,-294,-0.45,15.752,174,206,1183
2020,31,k) 26+,6705,8966,171003,172900,235,2.573,571,6.251,14815,4050,10765,2.342,8.569,18647,6267,12380,3.625,10.785,-3832,-2.216,17.137,343,357,2155
2020,31,l) Left Censored,4615,11500,381153,381601,370,3.193,548,4.729,27621,4611,23010,1.208,7.238,28458,6216,22242,1.629,7.458,-837,-0.219,14.476,139,145,935
2020,32,a) 0,4946,4987,27739,13870,4987,200,X,X,27739,27739,X,200,200,X,X,X,X,X,27739,200,X,X,X,X
2020,32,b) 1,3786,3846,30071,30179,14,0.315,1203,27.092,7777,512,7265,1.697,25.77,7777,4424,3353,14.659,25.77,0,0,51.54,855,856,3476
2020,32,c) 2,3264,3313,28440,28900,157,4.403,663,18.592,5988,1054,4934,3.647,20.72,6926,3374,3552,11.675,23.965,-938,-3.246,41.439,510,512,2768
2020,32,d) 3,2760,2814,25791,26516,134,4.51,448,15.079,4333,621,3712,2.342,16.341,5762,2516,3246,9.489,21.731,-1429,-5.389,32.683,319,319,2083
2020,32,e) 4,2581,2661,25309,25352,138,4.96,381,13.693,5080,808,4272,3.187,20.038,5030,2115,2915,8.343,19.841,50,0.197,39.682,287,288,1671
2020,32,f) 5,2256,2385,25354,25802,110,4.404,335,13.413,3902,676,3226,2.62,15.123,4756,2014,2742,7.806,18.433,-854,-3.31,30.246,230,234,1490
2020,32,g) 6 to 10,8140,8710,120069,122234,348,3.864,941,10.448,13370,2350,11020,1.923,10.938,17737,5125,12612,4.193,14.511,-4367,-3.573,21.876,645,662,3999
2020,32,h) 11 to 15,6196,6881,112763,113117,219,3.097,602,8.512,14455,6567,7888,5.806,12.779,15506,3447,12059,3.047,13.708,-1051,-0.929,25.558,413,418,2336
2020,32,i) 16 to 20,4143,5021,101914,103831,188,3.689,338,6.633,8481,2038,6443,1.963,8.168,12396,4035,8361,3.886,11.939,-3915,-3.771,16.336,209,211,2537
2020,32,j) 21 to 25,2891,4228,93308,92349,164,3.838,255,5.967,13165,2272,10893,2.46,14.256,11184,4404,6780,4.769,12.111,1981,2.145,24.221,145,147,1256
2020,32,k) 26+,4825,8580,283931,284297,429,4.981,493,5.725,26536,7286,19250,2.563,9.334,27551,9210,18341,3.24,9.691,-1015,-0.357,18.668,225,252,3929
2020,32,l) Left Censored,2488,8889,402004,402479,421,4.727,457,5.131,33705,7535,26170,1.872,8.374,34850,14330,20520,3.56,8.659,-1145,-0.284,16.749,44,48,338
2020,33,a) 0,1817,1819,8492,4246,1819,200,X,X,8492,8492,X,200,200,X,X,X,X,X,8492,200,X,X,X,X
2020,33,b) 1,1507,1529,10129,10010,7,0.411,355,20.846,2292,70,2222,0.699,22.897,1964,995,969,9.94,19.62,328,3.277,39.241,267,267,780
2020,33,c) 2,1281,1298,10198,10304,46,3.327,215,15.552,1542,231,1311,2.242,14.965,1765,795,970,7.715,17.129,-223,-2.164,29.93,163,163,686
2020,33,d) 3,1109,1128,6985,7278,34,2.86,156,13.12,952,82,870,1.127,13.081,1532,754,778,10.36,21.05,-580,-7.969,26.161,115,115,614
2020,33,e) 4,1071,1079,8587,8532,47,4.185,135,12.021,1288,122,1166,1.43,15.097,1205,432,773,5.064,14.124,83,0.973,28.248,97,97,347
2020,33,f) 5,868,938,8689,8900,33,3.376,112,11.458,1186,260,926,2.922,13.327,1628,730,898,8.203,18.293,-442,-4.967,26.653,76,78,543
2020,33,g) 6 to 10,3758,3959,37587,38673,147,3.614,365,8.972,4215,687,3528,1.776,10.899,6319,2043,4276,5.283,16.34,-2104,-5.441,21.798,279,279,1513
2020,33,h) 11 to 15,3164,3342,38576,38795,83,2.405,300,8.694,4639,827,3812,2.132,11.958,5023,2080,2943,5.362,12.948,-384,-0.99,23.915,206,213,1466
2020,33,i) 16 to 20,2648,2902,35210,35868,83,2.799,210,7.081,3026,489,2537,1.363,8.436,4315,1606,2709,4.478,12.03,-1289,-3.594,16.873,153,153,848
2020,33,j) 21 to 25,2417,2822,38308,38403,74,2.559,214,7.4,3735,831,2904,2.164,9.726,3919,1561,2358,4.065,10.205,-184,-0.479,19.452,143,145,760
2020,33,k) 26+,5385,7190,133308,135255,158,2.155,442,6.028,9145,1512,7633,1.118,6.761,13003,3238,9765,2.394,9.614,-3858,-2.852,13.523,269,282,2029
2020,33,l) Left Censored,2835,7344,284380,284292,214,2.892,328,4.432,18018,2383,15635,0.838,6.338,17849,4139,13710,1.456,6.278,169,0.059,12.557,73,83,565
2020,34,a) 0,12844,12941,66737,33369,12941,200,X,X,66737,66737,X,200,200,X,X,X,X,X,66737,200,X,X,X,X
2020,34,b) 1,10234,10318,74592,72864,32,0.269,3163,26.617,20632,278,20354,0.382,28.316,16871,9292,7579,12.753,23.154,3761,5.162,46.309,2261,2261,7080
2020,34,c) 2,8705,8775,73780,74525,381,4.043,1678,17.807,13707,1412,12295,1.895,18.392,15154,6814,8340,9.143,20.334,-1447,-1.942,36.785,1233,1234,5475
2020,34,d) 3,8112,8255,73071,73267,366,4.201,1280,14.692,11408,1684,9724,2.298,15.571,11653,5326,6327,7.269,15.905,-245,-0.334,31.141,913,915,4338
2020,34,e) 4,7411,7554,66582,65785,330,4.154,1109,13.961,12910,4536,8374,6.895,19.625,11483,4999,6484,7.599,17.455,1427,2.169,34.911,828,832,4177
2020,34,f) 5,6511,6655,75256,75699,282,4.05,899,12.91,9775,1167,8608,1.542,12.913,10610,4631,5979,6.118,14.016,-835,-1.103,25.826,651,659,3733
2020,34,g) 6 to 10,25978,27099,316833,321055,1108,3.947,3052,10.872,39188,5999,33189,1.869,12.206,47882,16523,31359,5.146,14.914,-8694,-2.708,24.412,2209,2231,13009
2020,34,h) 11 to 15,20733,21714,261948,268420,668,2.985,2001,8.941,26877,4826,22051,1.798,10.013,39528,14832,24696,5.526,14.726,-12651,-4.713,20.026,1384,1402,8121
2020,34,i) 16 to 20,15617,17631,248755,249939,540,2.987,1438,7.954,25458,4049,21409,1.62,10.186,27832,8785,19047,3.515,11.136,-2374,-0.95,20.371,954,974,6307
2020,34,j) 21 to 25,13604,15608,298037,300883,453,2.833,1213,7.587,35817,10336,25481,3.435,11.904,40157,13304,26853,4.422,13.346,-4340,-1.442,23.808,781,810,4635
2020,34,k) 26+,27345,36042,814357,826665,999,2.714,2527,6.866,66896,17556,49340,2.124,8.092,91469,27388,64081,3.313,11.065,-24573,-2.973,16.185,1558,1617,11464
2020,34,l) Left Censored,13970,37931,1424280,1431805,1883,4.939,2278,5.975,116277,33009,83268,2.305,8.121,131937,36339,95598,2.538,9.215,-15660,-1.094,16.242,526,606,5570
2020,35,a) 0,2122,2147,11250,5625,2147,200,X,X,11250,11250,X,200,200,X,X,X,X,X,11250,200,X,X,X,X
2020,35,b) 1,1695,1707,22540,22368,6,0.309,474,24.42,3420,38,3382,0.17,15.29,3032,1649,1383,7.372,13.555,388,1.735,27.11,353,353,1380
2020,35,c) 2,1455,1471,11113,11692,72,4.577,276,17.546,1918,357,1561,3.053,16.404,3101,1575,1526,13.471,26.522,-1183,-10.118,32.809,202,202,1305
2020,35,d) 3,1277,1292,10237,10267,69,5.092,195,14.391,1732,239,1493,2.328,16.87,1814,847,967,8.25,17.668,-82,-0.799,33.739,134,134,551
2020,35,e) 4,1213,1253,10136,10187,65,4.981,169,12.95,1474,296,1178,2.906,14.47,1610,667,943,6.548,15.805,-136,-1.335,28.94,124,125,453
2020,35,f) 5,1065,1087,10201,10351,41,3.589,152,13.304,1471,270,1201,2.609,14.212,1760,579,1181,5.594,17.004,-289,-2.792,28.424,112,112,430
2020,35,g) 6 to 10,4297,4611,55139,55780,235,4.93,547,11.475,6958,1619,5339,2.902,12.474,8243,3420,4823,6.131,14.778,-1285,-2.304,24.948,386,391,2402
2020,35,h) 11 to 15,3831,4115,47564,48076,147,3.464,404,9.52,5280,1424,3856,2.962,10.983,6315,2058,4257,4.281,13.136,-1035,-2.153,21.965,270,272,1521
2020,35,i) 16 to 20,2981,3412,42837,43370,123,3.525,277,7.939,4472,1100,3372,2.536,10.311,5467,1628,3839,3.754,12.606,-995,-2.294,20.623,176,178,1196
2020,35,j) 21 to 25,2531,3337,47261,48065,125,3.691,225,6.643,5418,1424,3994,2.963,11.272,6811,1257,5554,2.615,14.17,-1393,-2.898,22.544,136,142,552
2020,35,k) 26+,5550,8073,153987,154651,258,3.135,572,6.95,13881,4308,9573,2.786,8.976,15249,3173,12076,2.052,9.86,-1368,-0.885,17.951,285,351,1521
2020,35,l) Left Censored,2774,7733,229771,228788,230,2.955,330,4.24,19867,4927,14940,2.154,8.684,17883,5934,11949,2.594,7.816,1984,0.867,15.633,75,82,690
2020,36,a) 0,32021,32179,152442,76221,32179,200,X,X,152442,152442,X,200,200,X,X,X,X,X,152442,200,X,X,X,X
2020,36,b) 1,25053,25330,163106,165308,113,0.386,7982,27.275,40526,2104,38422,1.273,24.515,43884,24787,19097,14.994,26.547,-3358,-2.031,49.031,5680,5681,19309
2020,36,c) 2,22371,22558,181823,182502,959,3.936,4572,18.765,35093,3137,31956,1.719,19.229,36369,17059,19310,9.347,19.928,-1276,-0.699,38.458,3271,3274,13220
2020,36,d) 3,20303,20554,185614,185670,834,3.774,3920,17.74,34319,4697,29622,2.53,18.484,34553,16183,18370,8.716,18.61,-234,-0.126,36.968,2816,2833,12762
2020,36,e) 4,19009,19302,167457,169441,772,3.768,3148,15.364,27600,8355,19245,4.931,16.289,31710,13720,17990,8.097,18.714,-4110,-2.426,32.578,2250,2264,11026
2020,36,f) 5,16664,17052,155288,157685,606,3.352,2662,14.723,23451,2535,20916,1.608,14.872,27870,12718,15152,8.065,17.675,-4419,-2.802,29.744,1880,1895,10064
2020,36,g) 6 to 10,65389,68445,731040,741868,2656,3.71,8951,12.503,88758,15020,73738,2.025,11.964,110128,44234,65894,5.963,14.845,-21370,-2.881,23.928,6229,6267,34392
2020,36,h) 11 to 15,48031,50429,627514,636407,1448,2.76,5507,10.498,66402,9441,56961,1.483,10.434,84774,28329,56445,4.451,13.321,-18372,-2.887,20.868,3631,3668,21111
2020,36,i) 16 to 20,33518,36408,495955,504733,986,2.621,3413,9.072,44132,7171,36961,1.421,8.744,61592,22756,38836,4.509,12.203,-17460,-3.459,17.487,2264,2286,12650
2020,36,j) 21 to 25,27556,31269,569590,570023,773,2.398,2710,8.406,59572,12569,47003,2.205,10.451,59685,16126,43559,2.829,10.471,-113,-0.02,20.902,1736,1847,9774
2020,36,k) 26+,57760,75206,1731417,1756524,1847,2.4,5355,6.958,151233,33733,117500,1.92,8.61,201831,47120,154711,2.683,11.49,-50598,-2.881,17.22,3277,3363,21926
2020,36,l) Left Censored,29966,79662,3312825,3333966,2601,3.222,4717,5.844,248834,46436,202398,1.393,7.464,291174,85265,205909,2.557,8.734,-42340,-1.27,14.927,1247,1348,12837
2020,37,a) 0,13736,13852,70119,35060,13852,200,X,X,70119,70119,X,200,200,X,X,X,X,X,70119,200,X,X,X,X
2020,37,b) 1,10595,10719,71405,72102,59,0.486,2879,23.736,15922,1001,14921,1.388,22.083,16989,9110,7879,12.635,23.562,-1067,-1.48,44.165,2045,2045,7103
2020,37,c) 2,9511,9621,68253,69555,428,4.191,1613,15.793,11378,1608,9770,2.312,16.358,13940,7162,6778,10.297,20.042,-2562,-3.683,32.717,1170,1172,5909
2020,37,d) 3,8386,8524,62023,62695,394,4.378,1347,14.966,10112,1382,8730,2.204,16.129,11538,5449,6089,8.691,18.404,-1426,-2.275,32.258,965,968,4051
2020,37,e) 4,7534,7670,60692,61677,322,4.015,1021,12.731,9030,1301,7729,2.109,14.641,10946,4375,6571,7.093,17.747,-1916,-3.107,29.282,748,750,3217
2020,37,f) 5,6294,6462,58199,59181,262,3.887,818,12.136,8344,1251,7093,2.114,14.099,10317,4564,5753,7.712,17.433,-1973,-3.334,28.198,583,596,3766
2020,37,g) 6 to 10,24405,26079,280815,281953,1079,4.026,2526,9.424,37122,10463,26659,3.711,13.166,39339,14111,25228,5.005,13.952,-2217,-0.786,26.332,1767,1784,9435
2020,37,h) 11 to 15,20384,22141,252276,254265,716,3.149,1912,8.408,28294,5168,23126,2.033,11.128,32177,11898,20279,4.679,12.655,-3883,-1.527,22.256,1291,1329,8000
2020,37,i) 16 to 20,14922,17394,255719,258792,497,2.799,1227,6.909,25652,3984,21668,1.539,9.912,31441,8995,22446,3.476,12.149,-5789,-2.237,19.824,781,797,5865
2020,37,j) 21 to 25,12014,14952,236085,236081,428,2.81,988,6.486,26586,10270,16316,4.35,11.261,26279,8060,18219,3.414,11.131,307,0.13,22.263,621,635,4649
2020,37,k) 26+,24458,37533,845675,853828,1082,2.84,2213,5.809,68033,15322,52711,1.795,7.968,84401,23673,60728,2.773,9.885,-16368,-1.917,15.936,1176,1254,8210
2020,37,l) Left Censored,11467,44201,1715074,1716126,1602,3.598,2243,5.038,145599,30584,115015,1.782,8.484,147251,35817,111434,2.087,8.58,-1652,-0.096,16.968,383,515,7080
2020,38,a) 0,1078,1090,5399,2700,1090,200,X,X,5399,5399,X,200,200,X,X,X,X,X,5399,200,X,X,X,X
2020,38,b) 1,862,867,5020,5128,D,D,235,23.882,1047,D,1042,D,20.417,1279,653,626,12.734,24.941,-232,-4.524,40.835,168,168,471
2020,38,c) 2,788,802,5659,5661,39,4.61,127,15.012,1003,106,897,1.873,17.719,995,443,552,7.826,17.578,8,0.141,35.156,94,94,351
2020,38,d) 3,733,748,5781,5813,41,5.253,106,13.581,980,244,736,4.198,16.86,1045,452,593,7.776,17.978,-65,-1.118,33.72,82,82,399
2020,38,e) 4,657,666,5392,5338,36,5.195,90,12.987,858,96,762,1.799,16.075,736,307,429,5.752,13.789,122,2.286,27.578,68,68,257
2020,38,f) 5,718,743,5646,5746,32,4.167,82,10.677,764,138,626,2.402,13.297,972,408,564,7.101,16.918,-208,-3.62,26.595,53,54,352
2020,38,g) 6 to 10,2744,2930,30557,30653,123,4.087,282,9.37,4174,1271,2903,4.146,13.617,4413,1207,3206,3.938,14.397,-239,-0.78,27.234,186,187,780
2020,38,h) 11 to 15,1979,2138,24720,24881,73,3.311,206,9.345,2685,269,2416,1.081,10.791,3037,1035,2002,4.16,12.206,-352,-1.415,21.583,127,128,465
2020,38,i) 16 to 20,1410,1623,20402,20970,35,2.102,119,7.147,2000,292,1708,1.392,9.538,3186,1390,1796,6.629,15.193,-1186,-5.656,19.075,71,77,1193
2020,38,j) 21 to 25,1098,1289,15588,15955,53,4.061,85,6.513,2074,351,1723,2.2,12.999,2874,867,2007,5.434,18.014,-800,-5.014,25.999,53,54,298
2020,38,k) 26+,3133,4197,66203,66830,115,2.697,250,5.862,5550,1542,4008,2.307,8.305,6871,1642,5229,2.457,10.281,-1321,-1.977,16.609,157,162,925
2020,38,l) Left Censored,2305,5290,162680,162301,175,3.295,217,4.086,11893,3242,8651,1.998,7.328,11269,2608,8661,1.607,6.943,624,0.384,13.887,56,56,340
2020,39,a) 0,10347,10485,70062,35031,10485,200,X,X,70062,70062,X,200,200,X,X,X,X,X,70062,200,X,X,X,X
2020,39,b) 1,8261,8405,69965,69448,35,0.369,2190,23.095,16554,443,16111,0.638,23.837,15199,7419,7780,10.683,21.885,1355,1.951,43.771,1518,1518,5337
2020,39,c) 2,7131,7288,63763,64522,287,3.706,1199,15.483,11640,1341,10299,2.078,18.04,13132,6758,6374,10.474,20.353,-1492,-2.312,36.081,885,885,5191
2020,39,d) 3,6607,6822,58047,59222,247,3.443,949,13.23,8557,1077,7480,1.819,14.449,10913,4509,6404,7.614,18.427,-2356,-3.978,28.898,715,718,3536
2020,39,e) 4,5953,6124,60963,62270,197,3.087,713,11.172,8797,1064,7733,1.709,14.127,11423,4568,6855,7.336,18.344,-2626,-4.217,28.254,545,547,3869
2020,39,f) 5,5420,5694,59259,60622,232,3.914,700,11.808,8261,1741,6520,2.872,13.627,11000,4233,6767,6.983,18.145,-2739,-4.518,27.254,527,530,3285
2020,39,g) 6 to 10,21430,23103,298501,301972,941,3.956,2304,9.687,36677,7601,29076,2.517,12.146,44339,16976,27363,5.622,14.683,-7662,-2.537,24.292,1633,1664,12737
2020,39,h) 11 to 15,18226,20179,284580,288140,629,3.036,1707,8.239,30821,6514,24307,2.261,10.697,37894,11826,26068,4.104,13.151,-7073,-2.455,21.393,1103,1201,8306
2020,39,i) 16 to 20,14756,17547,268007,270949,516,2.879,1265,7.059,25687,4840,20847,1.786,9.48,32035,8977,23058,3.313,11.823,-6348,-2.343,18.961,834,864,6425
2020,39,j) 21 to 25,13440,17109,293746,294615,453,2.588,1247,7.123,37788,17127,20661,5.813,12.826,37915,12839,25076,4.358,12.869,-127,-0.043,25.652,700,714,7967
2020,39,k) 26+,31805,47860,1055203,1068993,1202,2.457,3341,6.828,81487,18856,62631,1.764,7.623,108511,31015,77496,2.901,10.151,-27024,-2.528,15.246,1742,1833,12235
2020,39,l) Left Censored,20138,59531,2346377,2349400,1928,3.197,3471,5.756,209401,41714,167687,1.776,8.913,217635,55315,162320,2.354,9.263,-8234,-0.35,17.826,708,774,6606
2020,40,a) 0,4981,5049,28593,14297,5049,200,X,X,28593,28593,X,200,200,X,X,X,X,X,28593,200,X,X,X,X
2020,40,b) 1,3851,3907,27222,28221,13,0.291,1143,25.559,6350,466,5884,1.651,22.501,8360,4052,4308,14.358,29.623,-2010,-7.122,45.002,821,821,2997
2020,40,c) 2,3297,3350,26064,26783,170,4.754,622,17.394,4497,892,3605,3.331,16.791,5873,2436,3437,9.095,21.928,-1376,-5.138,33.582,475,475,2093
2020,40,d) 3,2966,3031,24276,25330,122,3.805,473,14.751,3543,458,3085,1.808,13.988,5644,2694,2950,10.636,22.282,-2101,-8.295,27.975,335,336,1802
2020,40,e) 4,2685,2770,23608,24945,134,4.589,434,14.863,2860,369,2491,1.479,11.465,5469,2355,3114,9.441,21.925,-2609,-10.459,22.931,329,329,1951
2020,40,f) 5,2409,2526,21346,22072,113,4.267,357,13.482,2728,497,2231,2.252,12.36,4190,1625,2565,7.362,18.984,-1462,-6.624,24.72,262,272,1352
2020,40,g) 6 to 10,9574,10169,112919,115471,478,4.524,1271,12.03,14693,3905,10788,3.382,12.724,19767,6961,12806,6.028,17.119,-5074,-4.394,25.449,888,895,4893
2020,40,h) 11 to 15,8250,9163,108870,110472,324,3.432,878,9.301,13246,2902,10344,2.627,11.99,16351,4949,11402,4.48,14.801,-3105,-2.811,23.981,574,586,3158
2020,40,i) 16 to 20,5782,6640,92823,93603,216,3.176,538,7.911,9222,1381,7841,1.475,9.852,10773,2789,7984,2.98,11.509,-1551,-1.657,19.704,359,363,1450
2020,40,j) 21 to 25,4814,6232,107791,107450,210,3.308,442,6.963,15216,5852,9364,5.446,14.161,14506,3216,11290,2.993,13.5,710,0.661,27,283,289,1356
2020,40,k) 26+,10915,15418,307460,310021,394,2.497,1120,7.097,26475,5243,21232,1.691,8.54,31578,8455,23123,2.727,10.186,-5103,-1.646,17.08,614,636,3576
2020,40,l) Left Censored,5807,17558,522128,523512,566,3.198,843,4.764,45271,11797,33474,2.253,8.648,47601,10788,36813,2.061,9.093,-2330,-0.445,17.295,182,204,1944
2020,41,a) 0,6886,6932,30151,15076,6932,200,X,X,30151,30151,X,200,200,X,X,X,X,X,30151,200,X,X,X,X
2020,41,b) 1,5544,5590,30887,30619,14,0.22,1534,24.157,7559,232,7327,0.758,24.688,6882,4048,2834,13.221,22.477,677,2.211,44.953,1076,1077,2891
2020,41,c) 2,4933,4974,29695,29934,226,4.234,953,17.855,6056,1147,4909,3.832,20.232,6458,3601,2857,12.03,21.574,-402,-1.343,40.463,688,688,2827
2020,41,d) 3,4528,4599,31121,31710,224,4.654,652,13.547,5248,781,4467,2.463,16.55,6395,2594,3801,8.181,20.167,-1147,-3.617,33.1,477,477,1906
2020,41,e) 4,4039,4154,27699,28887,178,4.1,553,12.738,3909,542,3367,1.876,13.532,6259,2143,4116,7.419,21.667,-2350,-8.135,27.064,416,417,1768
2020,41,f) 5,3492,3640,29351,29546,141,3.72,441,11.636,4148,706,3442,2.39,14.039,4557,1954,2603,6.614,15.424,-409,-1.384,28.079,334,335,1552
2020,41,g) 6 to 10,13022,13916,126708,127599,511,3.556,1423,9.901,16829,3369,13460,2.64,13.189,18810,6501,12309,5.095,14.742,-1981,-1.553,26.378,1037,1048,4862
2020,41,h) 11 to 15,11013,12008,124107,124285,427,3.468,1037,8.422,14908,2985,11923,2.402,11.995,15086,4727,10359,3.803,12.138,-178,-0.143,23.99,725,736,3500
